StateCode,RatingAreaId,Age,NumericRate_Mean
MI,Rating Area 2,61,224.8938592
MI,Rating Area 2,62,229.3956056
MI,Rating Area 2,63,234.9819155
MI,Rating Area 2,64,238.4811831
MI,Rating Area 2,65 and,238.726507
MI,Rating Area 3,0-20,50.55654362
MI,Rating Area 3,21,75.47281879
MI,Rating Area 3,22,75.55395973
MI,Rating Area 3,23,75.64322148
MI,Rating Area 3,24,75.73936242
MI,Rating Area 3,25,75.78989933
MI,Rating Area 3,26,76.82909396
MI,Rating Area 3,27,77.95808725
MI,Rating Area 3,28,79.74238255
MI,Rating Area 3,29,81.22785235
MI,Rating Area 3,30,82.03744966
MI,Rating Area 3,31,83.18909396
MI,Rating Area 3,32,84.34744966
MI,Rating Area 3,33,85.1295302
MI,Rating Area 3,34,85.95338926
MI,Rating Area 3,35,86.49302013
MI,Rating Area 3,36,86.9914094
MI,Rating Area 3,37,86.23399329
MI,Rating Area 3,38,87.9957047
MI,Rating Area 3,39,88.85010067
MI,Rating Area 3,40,89.70533557
MI,Rating Area 3,41,90.90966443
MI,Rating Area 3,42,92.07815436
MI,Rating Area 3,43,93.63124161
MI,Rating Area 3,44,95.53392617
MI,Rating Area 3,45,94.97506711
MI,Rating Area 3,46,98.97416107
MI,Rating Area 3,47,103.3943289
MI,Rating Area 3,48,106.685302
MI,Rating Area 3,49,109.9326846
MI,Rating Area 3,50,112.0817114
MI,Rating Area 3,51,117.1774497
MI,Rating Area 3,52,121.1239262
MI,Rating Area 3,53,125.1210067
MI,Rating Area 3,54,129.4237248
MI,Rating Area 3,55,134.038255
MI,Rating Area 3,56,138.6908054
MI,Rating Area 3,57,143.3933222
MI,Rating Area 3,58,146.2439597
MI,Rating Area 3,59,151.0117785
MI,Rating Area 3,60,156.0277181
MI,Rating Area 3,61,160.4044631
MI,Rating Area 3,62,163.3782886
MI,Rating Area 3,63,167.0429866
MI,Rating Area 3,64,169.3849664
MI,Rating Area 3,65 and,169.6772148
MI,Rating Area 4,0-20,51.95583893
MI,Rating Area 4,21,77.32932886
MI,Rating Area 4,22,77.41224832
MI,Rating Area 4,23,77.50392617
MI,Rating Area 4,24,77.60295302
MI,Rating Area 4,25,78.71627517
MI,Rating Area 4,26,79.81184564
MI,Rating Area 4,27,81.01278524
MI,Rating Area 4,28,80.78083893
MI,Rating Area 4,29,84.48939597
MI,Rating Area 4,30,85.34785235
MI,Rating Area 4,31,86.57036913
MI,Rating Area 4,32,87.80100671
MI,Rating Area 4,33,88.62899329
MI,Rating Area 4,34,88.42332215
MI,Rating Area 4,35,90.07338926
MI,Rating Area 4,36,90.59892617
MI,Rating Area 4,37,91.12362416
MI,Rating Area 4,38,91.65761745
MI,Rating Area 4,39,92.56194631
MI,Rating Area 4,40,93.46708054
MI,Rating Area 4,41,94.74372483
MI,Rating Area 4,42,95.98369128
MI,Rating Area 4,43,97.63204698
MI,Rating Area 4,44,99.65338926
MI,Rating Area 4,45,102.1755034
MI,Rating Area 4,46,104.9330537
MI,Rating Area 4,47,108.0166443
MI,Rating Area 4,48,111.517651
MI,Rating Area 4,49,114.973792
MI,Rating Area 4,50,118.8472148
MI,Rating Area 4,51,122.6823826
MI,Rating Area 4,52,126.8825839
MI,Rating Area 4,53,128.6344295
MI,Rating Area 4,54,135.7151007
MI,Rating Area 4,55,138.6424497
MI,Rating Area 4,56,145.5769128
MI,Rating Area 4,57,150.5824161
MI,Rating Area 4,58,155.9054362
MI,Rating Area 4,59,158.6874161
MI,Rating Area 4,60,164.0265436
MI,Rating Area 4,61,168.6828524
MI,Rating Area 4,62,171.844396
MI,Rating Area 4,63,172.619698
MI,Rating Area 4,64,178.2278524
MI,Rating Area 4,65 and,178.5117114
MI,Rating Area 5,0-20,64.69666667
MI,Rating Area 5,21,98.06457627
MI,Rating Area 5,22,98.13514124
MI,Rating Area 5,23,98.21288136
MI,Rating Area 5,24,98.29663842
MI,Rating Area 5,25,98.47432203
MI,Rating Area 5,26,99.26658192
MI,Rating Area 5,27,101.156017
MI,Rating Area 5,28,104.6052542
MI,Rating Area 5,29,106.9385876
MI,Rating Area 5,30,108.1619209
MI,Rating Area 5,31,109.945
MI,Rating Area 5,32,111.7338136
MI,Rating Area 5,33,112.9019492
MI,Rating Area 5,34,114.1397175
MI,Rating Area 5,35,114.1271751
MI,Rating Area 5,36,115.5625141
MI,Rating Area 5,37,116.2562147
MI,Rating Area 5,38,116.9577401
MI,Rating Area 5,39,118.2219209
MI,Rating Area 5,40,119.4858757
MI,Rating Area 5,41,121.3138418
MI,Rating Area 5,42,123.0790678
MI,Rating Area 5,43,125.4705932
MI,Rating Area 5,44,127.2079379
MI,Rating Area 5,45,132.0144915
MI,Rating Area 5,46,136.0913277
MI,Rating Area 5,47,140.6624011
MI,Rating Area 5,48,145.8660735
MI,Rating Area 5,49,149.9558192
MI,Rating Area 5,50,156.769209
MI,Rating Area 5,51,162.4745763
MI,Rating Area 5,52,167.3137571
MI,Rating Area 5,53,175.0759605
MI,Rating Area 5,54,181.9088136
MI,Rating Area 5,55,187.3620622
MI,Rating Area 5,56,196.4032203
MI,Rating Area 5,57,203.8762712
MI,Rating Area 5,58,210.3235593
MI,Rating Area 5,59,215.9030226
MI,Rating Area 5,60,223.8769209
MI,Rating Area 5,61,228.3527966
MI,Rating Area 5,62,235.4430226
MI,Rating Area 5,63,241.2006497
MI,Rating Area 5,64,244.799548
MI,Rating Area 5,65 and,245.035
MI,Rating Area 6,0-20,48.48242215
MI,Rating Area 6,21,73.57145329
MI,Rating Area 6,22,73.65470588
MI,Rating Area 6,23,73.7450519
MI,Rating Area 6,24,73.84425606
MI,Rating Area 6,25,73.91231834
MI,Rating Area 6,26,74.00564014
MI,Rating Area 6,27,75.26975779
MI,Rating Area 6,28,77.78982699
MI,Rating Area 6,29,79.24712803
MI,Rating Area 6,30,80.04439446
MI,Rating Area 6,31,81.17619377
MI,Rating Area 6,32,82.3150519
MI,Rating Area 6,33,83.08553633
MI,Rating Area 6,34,83.8984083
MI,Rating Area 6,35,83.5216263
MI,Rating Area 6,36,84.92262976
MI,Rating Area 6,37,85.41823529
MI,Rating Area 6,38,85.92013841
MI,Rating Area 6,39,86.76287197
MI,Rating Area 6,40,87.60685121
MI,Rating Area 6,41,88.79217993
MI,Rating Area 6,42,89.94290657
MI,Rating Area 6,43,91.4699654
MI,Rating Area 6,44,91.84418685
MI,Rating Area 6,45,95.65314879
MI,Rating Area 6,46,98.19806228
MI,Rating Area 6,47,101.0413495
MI,Rating Area 6,48,104.2689273
MI,Rating Area 6,49,106.1731142
MI,Rating Area 6,50,111.0232526
MI,Rating Area 6,51,114.5582353
MI,Rating Area 6,52,116.6831488
MI,Rating Area 6,53,122.3451557
MI,Rating Area 6,54,126.5631834
MI,Rating Area 6,55,129.0640138
MI,Rating Area 6,56,135.6379239
MI,Rating Area 6,57,140.2475087
MI,Rating Area 6,58,143.2950173
MI,Rating Area 6,59,147.720173
MI,Rating Area 6,60,152.6368166
MI,Rating Area 6,61,153.9238754
MI,Rating Area 6,62,159.8486159
MI,Rating Area 6,63,163.4458478
MI,Rating Area 6,64,165.7473702
MI,Rating Area 6,65 and,166.0314533
MI,Rating Area 7,0-20,50.24553333
MI,Rating Area 7,21,74.96953333
MI,Rating Area 7,22,75.05216667
MI,Rating Area 7,23,75.14136667
MI,Rating Area 7,24,75.2385
MI,Rating Area 7,25,75.28456667
MI,Rating Area 7,26,76.30816667
MI,Rating Area 7,27,77.42916667
MI,Rating Area 7,28,79.1966
MI,Rating Area 7,29,80.66833333
MI,Rating Area 7,30,81.47233333
MI,Rating Area 7,31,82.61336667
MI,Rating Area 7,32,83.7629
MI,Rating Area 7,33,84.53946667
MI,Rating Area 7,34,85.3584
MI,Rating Area 7,35,85.89623333
MI,Rating Area 7,36,86.39196667
MI,Rating Area 7,37,86.8891
MI,Rating Area 7,38,87.3938
MI,Rating Area 7,39,88.24253333
MI,Rating Area 7,40,89.0918
MI,Rating Area 7,41,90.28703333
MI,Rating Area 7,42,91.4473
MI,Rating Area 7,43,92.98813333
MI,Rating Area 7,44,94.87413333
MI,Rating Area 7,45,97.22576667
MI,Rating Area 7,46,99.7969
MI,Rating Area 7,47,102.6690333
MI,Rating Area 7,48,105.9289667
MI,Rating Area 7,49,109.1475
MI,Rating Area 7,50,112.7539333
MI,Rating Area 7,51,114.2356333
MI,Rating Area 7,52,120.2347
MI,Rating Area 7,53,124.1939667
MI,Rating Area 7,54,128.4566667
MI,Rating Area 7,55,131.242
MI,Rating Area 7,56,137.6416667
MI,Rating Area 7,57,142.2998667
MI,Rating Area 7,58,147.2546333
MI,Rating Area 7,59,149.8505
MI,Rating Area 7,60,154.8195
MI,Rating Area 7,61,159.1545
MI,Rating Area 7,62,162.1038
MI,Rating Area 7,63,162.8520667
MI,Rating Area 7,64,168.0592667
MI,Rating Area 7,65 and,168.3321
MI,Rating Area 8,0-20,48.18701754
MI,Rating Area 8,21,72.74870175
MI,Rating Area 8,22,72.83175439
MI,Rating Area 8,23,72.92340351
MI,Rating Area 8,24,73.02101754
MI,Rating Area 8,25,73.07308772
MI,Rating Area 8,26,72.86112281
MI,Rating Area 8,27,75.1765614
MI,Rating Area 8,28,76.90501754
MI,Rating Area 8,29,78.34498246
MI,Rating Area 8,30,79.13301754
MI,Rating Area 8,31,80.25031579
MI,Rating Area 8,32,81.37687719
MI,Rating Area 8,33,82.1402807
MI,Rating Area 8,34,82.94410526
MI,Rating Area 8,35,83.47347368
MI,Rating Area 8,36,83.96364912
MI,Rating Area 8,37,84.45350877
MI,Rating Area 8,38,84.95210526
MI,Rating Area 8,39,85.78589474
MI,Rating Area 8,40,86.62122807
MI,Rating Area 8,41,87.79280702
MI,Rating Area 8,42,88.9314386
MI,Rating Area 8,43,90.44122807
MI,Rating Area 8,44,92.28750877
MI,Rating Area 8,45,93.10368421
MI,Rating Area 8,46,97.1005614
MI,Rating Area 8,47,99.90922807
MI,Rating Area 8,48,103.097193
MI,Rating Area 8,49,106.2430877
MI,Rating Area 8,50,109.7675088
MI,Rating Area 8,51,113.259193
MI,Rating Area 8,52,115.446807
MI,Rating Area 8,53,120.9489123
MI,Rating Area 8,54,125.1150526
MI,Rating Area 8,55,129.5932632
MI,Rating Area 8,56,134.0958947
MI,Rating Area 8,57,138.6467368
MI,Rating Area 8,58,143.487579
MI,Rating Area 8,59,143.9201754
MI,Rating Area 8,60,147.7533684
MI,Rating Area 8,61,155.1214035
MI,Rating Area 8,62,155.1170877
MI,Rating Area 8,63,161.5605965
MI,Rating Area 8,64,163.8354035
MI,Rating Area 8,65 and,164.1180351
MI,Rating Area 9,0-20,45.35043956
MI,Rating Area 9,21,68.876337
MI,Rating Area 9,22,68.96124542
MI,Rating Area 9,23,69.05249084
MI,Rating Area 9,24,69.15205128
MI,Rating Area 9,25,69.1774359
MI,Rating Area 9,26,70.0992674
MI,Rating Area 9,27,71.09142857
MI,Rating Area 9,28,72.64699634
MI,Rating Area 9,29,73.9474359
MI,Rating Area 9,30,74.66545788
MI,Rating Area 9,31,75.67868132
MI,Rating Area 9,32,76.69912088
MI,Rating Area 9,33,77.39714286
MI,Rating Area 9,34,78.13161172
MI,Rating Area 9,35,78.62769231
MI,Rating Area 9,36,79.08377289
MI,Rating Area 9,37,79.53919414
MI,Rating Area 9,38,80.00322344
MI,Rating Area 9,39,80.76717949
MI,Rating Area 9,40,81.53267399
MI,Rating Area 9,41,82.59930403
MI,Rating Area 9,42,83.63820513
MI,Rating Area 9,43,85.00586081
MI,Rating Area 9,44,86.6774359
MI,Rating Area 9,45,88.77765568
MI,Rating Area 9,46,91.04391941
MI,Rating Area 9,47,93.576337
MI,Rating Area 9,48,96.44663004
MI,Rating Area 9,49,99.2807326
MI,Rating Area 9,50,102.45337
MI,Rating Area 9,51,105.596337
MI,Rating Area 9,52,109.0341026
MI,Rating Area 9,53,112.5163736
MI,Rating Area 9,54,116.2631136
MI,Rating Area 9,55,120.3362637
MI,Rating Area 9,56,124.3856044
MI,Rating Area 9,57,128.4789377
MI,Rating Area 9,58,132.8299267
MI,Rating Area 9,59,135.1290476
MI,Rating Area 9,60,139.4956777
MI,Rating Area 9,61,143.310989
MI,Rating Area 9,62,145.9201832
MI,Rating Area 9,63,149.1245788
MI,Rating Area 9,64,151.1903297
MI,Rating Area 9,65 and,151.4818315
MO,Rating Area 1,0-20,47.0286747
MO,Rating Area 1,21,179.8437349
MO,Rating Area 1,22,179.8437349
MO,Rating Area 1,23,179.8437349
MO,Rating Area 1,24,179.8437349
MO,Rating Area 1,25,179.9925301
MO,Rating Area 1,26,180.9480723
MO,Rating Area 1,27,181.8459036
MO,Rating Area 1,28,183.2968675
MO,Rating Area 1,29,184.4874699
MO,Rating Area 1,30,185.0827711
MO,Rating Area 1,31,185.9757831
MO,Rating Area 1,32,186.8687952
MO,Rating Area 1,33,187.426747
MO,Rating Area 1,34,188.0220482
MO,Rating Area 1,35,188.319759
MO,Rating Area 1,36,188.6174699
MO,Rating Area 1,37,188.9149398
MO,Rating Area 1,38,189.2126506
MO,Rating Area 1,39,189.8078313
MO,Rating Area 1,40,190.403253
MO,Rating Area 1,41,191.2960241
MO,Rating Area 1,42,192.1519277
MO,Rating Area 1,43,193.3424096
MO,Rating Area 1,44,194.8306024
MO,Rating Area 1,45,196.5791566
MO,Rating Area 1,46,198.6627711
MO,Rating Area 1,47,201.006747
MO,Rating Area 1,48,203.6855422
MO,Rating Area 1,49,206.3272289
MO,Rating Area 1,50,209.3036145
MO,Rating Area 1,51,212.2427711
MO,Rating Area 1,52,215.4795181
MO,Rating Area 1,53,218.7538554
MO,Rating Area 1,54,222.2881928
MO,Rating Area 1,55,226.1433735
MO,Rating Area 1,56,229.9754217
MO,Rating Area 1,57,233.8448193
MO,Rating Area 1,58,237.9746988
MO,Rating Area 1,59,240.0208434
MO,Rating Area 1,60,244.1509639
MO,Rating Area 1,61,247.7224096
MO,Rating Area 1,62,250.0663855
MO,Rating Area 1,63,253.0056627
MO,Rating Area 1,64,254.7916868
MO,Rating Area 1,65 and,255.5437349
MO,Rating Area 10,0-20,53.59528736
MO,Rating Area 10,21,185.5203448
MO,Rating Area 10,22,185.5203448
MO,Rating Area 10,23,185.5203448
MO,Rating Area 10,24,185.5203448
MO,Rating Area 10,25,185.7185058
MO,Rating Area 10,26,186.9137931
MO,Rating Area 10,27,188.1083908
MO,Rating Area 10,28,190.0414943
MO,Rating Area 10,29,191.6277012
MO,Rating Area 10,30,192.4206897
MO,Rating Area 10,31,193.6105747
MO,Rating Area 10,32,194.8004598
MO,Rating Area 10,33,195.5436782
MO,Rating Area 10,34,196.3368966
MO,Rating Area 10,35,196.7334483
MO,Rating Area 10,36,197.13
MO,Rating Area 10,37,197.5265517
MO,Rating Area 10,38,197.9231035
MO,Rating Area 10,39,198.7162069
MO,Rating Area 10,40,199.5094253
MO,Rating Area 10,41,200.6991954
MO,Rating Area 10,42,201.8389655
MO,Rating Area 10,43,203.4254023
MO,Rating Area 10,44,205.4081609
MO,Rating Area 10,45,207.7378161
MO,Rating Area 10,46,210.5142529
MO,Rating Area 10,47,213.6370115
MO,Rating Area 10,48,217.2058621
MO,Rating Area 10,49,220.7256322
MO,Rating Area 10,50,224.6909195
MO,Rating Area 10,51,228.6071264
MO,Rating Area 10,52,232.9194253
MO,Rating Area 10,53,237.2817241
MO,Rating Area 10,54,241.9908046
MO,Rating Area 10,55,247.0058621
MO,Rating Area 10,56,252.1114943
MO,Rating Area 10,57,257.2666667
MO,Rating Area 10,58,262.7691954
MO,Rating Area 10,59,265.4955172
MO,Rating Area 10,60,270.9978161
MO,Rating Area 10,61,275.7563218
MO,Rating Area 10,62,278.8794253
MO,Rating Area 10,63,282.7952874
MO,Rating Area 10,64,285.1748276
MO,Rating Area 10,65 and,285.8981609
MO,Rating Area 2,0-20,52.56287356
MO,Rating Area 2,21,183.3028736
MO,Rating Area 2,22,183.3028736
MO,Rating Area 2,23,183.3028736
MO,Rating Area 2,24,183.3028736
MO,Rating Area 2,25,183.4895402
MO,Rating Area 2,26,184.6337931
MO,Rating Area 2,27,185.7578161
MO,Rating Area 2,28,187.576092
MO,Rating Area 2,29,189.068046
MO,Rating Area 2,30,189.8141379
MO,Rating Area 2,31,190.9332184
MO,Rating Area 2,32,192.052069
MO,Rating Area 2,33,192.7514943
MO,Rating Area 2,34,193.4975862
MO,Rating Area 2,35,193.8704598
MO,Rating Area 2,36,194.2435632
MO,Rating Area 2,37,194.6166667
MO,Rating Area 2,38,194.9893103
MO,Rating Area 2,39,195.7356322
MO,Rating Area 2,40,196.4816092
MO,Rating Area 2,41,197.6004598
MO,Rating Area 2,42,198.6729885
MO,Rating Area 2,43,200.1650575
MO,Rating Area 2,44,202.0301149
MO,Rating Area 2,45,204.2216092
MO,Rating Area 2,46,206.8326437
MO,Rating Area 2,47,209.77
MO,Rating Area 2,48,213.1268966
MO,Rating Area 2,49,216.4373563
MO,Rating Area 2,50,220.1672414
MO,Rating Area 2,51,223.8506897
MO,Rating Area 2,52,227.9070115
MO,Rating Area 2,53,232.0101149
MO,Rating Area 2,54,236.4396552
MO,Rating Area 2,55,241.1747126
MO,Rating Area 2,56,245.9768966
MO,Rating Area 2,57,250.825977
MO,Rating Area 2,58,256.0017241
MO,Rating Area 2,59,258.5658621
MO,Rating Area 2,60,263.7414943
MO,Rating Area 2,61,268.2174713
MO,Rating Area 2,62,271.1549425
MO,Rating Area 2,63,274.8381609
MO,Rating Area 2,64,277.0763218
MO,Rating Area 2,65 and,277.8256322
MO,Rating Area 3,0-20,50.52939759
MO,Rating Area 3,21,184.1622892
MO,Rating Area 3,22,184.1622892
MO,Rating Area 3,23,184.1622892
MO,Rating Area 3,24,184.1622892
MO,Rating Area 3,25,184.3228916
MO,Rating Area 3,26,185.3571084
MO,Rating Area 3,27,186.3259036
MO,Rating Area 3,28,187.8901205
MO,Rating Area 3,29,189.173494
MO,Rating Area 3,30,189.8151807
MO,Rating Area 3,31,190.7778313
MO,Rating Area 3,32,191.740241
MO,Rating Area 3,33,192.3418072
MO,Rating Area 3,34,192.9836145
MO,Rating Area 3,35,193.3042169
MO,Rating Area 3,36,193.6253012
MO,Rating Area 3,37,193.9460241
MO,Rating Area 3,38,194.266988
MO,Rating Area 3,39,194.9084337
MO,Rating Area 3,40,195.5501205
MO,Rating Area 3,41,196.5130121
MO,Rating Area 3,42,197.4353012
MO,Rating Area 3,43,198.7187952
MO,Rating Area 3,44,200.3230121
MO,Rating Area 3,45,202.2079518
MO,Rating Area 3,46,204.4538554
MO,Rating Area 3,47,206.9804819
MO,Rating Area 3,48,209.8680723
MO,Rating Area 3,49,212.7157831
MO,Rating Area 3,50,215.9242169
MO,Rating Area 3,51,219.0926506
MO,Rating Area 3,52,222.5819277
MO,Rating Area 3,53,226.1112048
MO,Rating Area 3,54,229.9213253
MO,Rating Area 3,55,234.0528916
MO,Rating Area 3,56,238.1838554
MO,Rating Area 3,57,242.3548193
MO,Rating Area 3,58,246.806506
MO,Rating Area 3,59,249.0125301
MO,Rating Area 3,60,253.4642169
MO,Rating Area 3,61,257.3143374
MO,Rating Area 3,62,259.8409639
MO,Rating Area 3,63,263.0095181
MO,Rating Area 3,64,264.9343374
MO,Rating Area 3,65 and,265.7503615
MO,Rating Area 4,0-20,48.03746988
MO,Rating Area 4,21,181.1396386
MO,Rating Area 4,22,181.1396386
MO,Rating Area 4,23,181.1396386
MO,Rating Area 4,24,181.1396386
MO,Rating Area 4,25,181.2919277
MO,Rating Area 4,26,182.2673494
MO,Rating Area 4,27,183.1850602
MO,Rating Area 4,28,184.6680723
MO,Rating Area 4,29,185.8846988
MO,Rating Area 4,30,186.4930121
MO,Rating Area 4,31,187.4056627
MO,Rating Area 4,32,188.3183133
MO,Rating Area 4,33,188.8886747
MO,Rating Area 4,34,189.4971084
MO,Rating Area 4,35,189.8013253
MO,Rating Area 4,36,190.1054217
MO,Rating Area 4,37,190.4096386
MO,Rating Area 4,38,190.7138554
MO,Rating Area 4,39,191.3222892
MO,Rating Area 4,40,191.9306024
MO,Rating Area 4,41,192.843253
MO,Rating Area 4,42,193.7177108
MO,Rating Area 4,43,194.9345783
MO,Rating Area 4,44,196.4556627
MO,Rating Area 4,45,198.2427711
MO,Rating Area 4,46,200.3722892
MO,Rating Area 4,47,202.7678313
MO,Rating Area 4,48,205.5054217
MO,Rating Area 4,49,208.2050602
MO,Rating Area 4,50,211.2472289
MO,Rating Area 4,51,214.2512048
MO,Rating Area 4,52,217.5591566
MO,Rating Area 4,53,220.9055422
MO,Rating Area 4,54,224.5178313
MO,Rating Area 4,55,228.4504819
MO,Rating Area 4,56,232.3668675
MO,Rating Area 4,57,236.3215663
MO,Rating Area 4,58,240.5422892
MO,Rating Area 4,59,242.6337349
MO,Rating Area 4,60,246.8543374
MO,Rating Area 4,61,250.5048193
MO,Rating Area 4,62,252.9004819
MO,Rating Area 4,63,255.9042169
MO,Rating Area 4,64,257.7292771
MO,Rating Area 4,65 and,258.4921687
MO,Rating Area 5,0-20,49.15252874
MO,Rating Area 5,21,178.0556322
MO,Rating Area 5,22,178.0556322
MO,Rating Area 5,23,178.0556322
MO,Rating Area 5,24,178.0556322
MO,Rating Area 5,25,178.2218391
MO,Rating Area 5,26,179.2541379
MO,Rating Area 5,27,180.2558621
MO,Rating Area 5,28,181.8749425
MO,Rating Area 5,29,183.2029885
MO,Rating Area 5,30,183.8672414
MO,Rating Area 5,31,184.8633333
MO,Rating Area 5,32,185.8596552
MO,Rating Area 5,33,186.4824138
MO,Rating Area 5,34,187.1465517
MO,Rating Area 5,35,187.4786207
MO,Rating Area 5,36,187.8105747
MO,Rating Area 5,37,188.1428736
MO,Rating Area 5,38,188.4747126
MO,Rating Area 5,39,189.1389655
MO,Rating Area 5,40,189.8032184
MO,Rating Area 5,41,190.7995402
MO,Rating Area 5,42,191.7539081
MO,Rating Area 5,43,193.0825287
MO,Rating Area 5,44,194.7428736
MO,Rating Area 5,45,196.6937931
MO,Rating Area 5,46,199.0187356
MO,Rating Area 5,47,201.6335632
MO,Rating Area 5,48,204.6224138
MO,Rating Area 5,49,207.5693103
MO,Rating Area 5,50,210.8902299
MO,Rating Area 5,51,214.1695402
MO,Rating Area 5,52,217.7809195
MO,Rating Area 5,53,221.4339081
MO,Rating Area 5,54,225.3773563
MO,Rating Area 5,55,229.6270115
MO,Rating Area 5,56,233.9026437
MO,Rating Area 5,57,238.2196552
MO,Rating Area 5,58,242.8273563
MO,Rating Area 5,59,245.1103448
MO,Rating Area 5,60,249.7181609
MO,Rating Area 5,61,253.7029885
MO,Rating Area 5,62,256.3182759
MO,Rating Area 5,63,259.5973563
MO,Rating Area 5,64,261.5898851
MO,Rating Area 5,65 and,262.3096552
MO,Rating Area 6,0-20,47.70752809
MO,Rating Area 6,21,172.284382
MO,Rating Area 6,22,172.284382
MO,Rating Area 6,23,172.284382
MO,Rating Area 6,24,172.284382
MO,Rating Area 6,25,172.4330337
MO,Rating Area 6,26,173.3916854
MO,Rating Area 6,27,174.2902247
MO,Rating Area 6,28,175.7393258
MO,Rating Area 6,29,176.928764
MO,Rating Area 6,30,177.5232584
MO,Rating Area 6,31,178.4151685
MO,Rating Area 6,32,179.3069663
MO,Rating Area 6,33,179.8644944
MO,Rating Area 6,34,180.4591011
MO,Rating Area 6,35,180.7564045
MO,Rating Area 6,36,181.0535955
MO,Rating Area 6,37,181.3507865
MO,Rating Area 6,38,181.6479775
MO,Rating Area 6,39,182.242809
MO,Rating Area 6,40,182.8373034
MO,Rating Area 6,41,183.7289888
MO,Rating Area 6,42,184.5839326
MO,Rating Area 6,43,185.7730337
MO,Rating Area 6,44,187.2594382
MO,Rating Area 6,45,189.0059551
MO,Rating Area 6,46,191.087191
MO,Rating Area 6,47,193.4280899
MO,Rating Area 6,48,196.1035955
MO,Rating Area 6,49,198.7419101
MO,Rating Area 6,50,201.7147191
MO,Rating Area 6,51,204.6505618
MO,Rating Area 6,52,207.8835955
MO,Rating Area 6,53,211.1538202
MO,Rating Area 6,54,214.6840449
MO,Rating Area 6,55,218.5150562
MO,Rating Area 6,56,222.3425843
MO,Rating Area 6,57,226.207191
MO,Rating Area 6,58,230.3321348
MO,Rating Area 6,59,232.3758427
MO,Rating Area 6,60,236.5007865
MO,Rating Area 6,61,240.0682023
MO,Rating Area 6,62,242.4093258
MO,Rating Area 6,63,245.3450562
MO,Rating Area 6,64,247.128764
MO,Rating Area 6,65 and,247.8882023
MO,Rating Area 7,0-20,45.71298851
MO,Rating Area 7,21,172.4912644
MO,Rating Area 7,22,172.4912644
MO,Rating Area 7,23,172.4912644
MO,Rating Area 7,24,172.4912644
MO,Rating Area 7,25,172.6342529
MO,Rating Area 7,26,173.5478161
MO,Rating Area 7,27,174.4113793
MO,Rating Area 7,28,175.8044828
MO,Rating Area 7,29,176.9474713
MO,Rating Area 7,30,177.5189655
MO,Rating Area 7,31,178.3762069
MO,Rating Area 7,32,179.2339081
MO,Rating Area 7,33,179.7695402
MO,Rating Area 7,34,180.3411494
MO,Rating Area 7,35,180.6270115
MO,Rating Area 7,36,180.9126437
MO,Rating Area 7,37,181.1985058
MO,Rating Area 7,38,181.4842529
MO,Rating Area 7,39,182.0557471
MO,Rating Area 7,40,182.6272414
MO,Rating Area 7,41,183.4845977
MO,Rating Area 7,42,184.3063218
MO,Rating Area 7,43,185.4491954
MO,Rating Area 7,44,186.8783908
MO,Rating Area 7,45,188.5571264
MO,Rating Area 7,46,190.5575862
MO,Rating Area 7,47,192.8077012
MO,Rating Area 7,48,195.3795402
MO,Rating Area 7,49,197.9158621
MO,Rating Area 7,50,200.7736782
MO,Rating Area 7,51,203.5957471
MO,Rating Area 7,52,206.7033333
MO,Rating Area 7,53,209.8465517
MO,Rating Area 7,54,213.2401149
MO,Rating Area 7,55,216.9405747
MO,Rating Area 7,56,220.62
MO,Rating Area 7,57,224.3349425
MO,Rating Area 7,58,228.2998851
MO,Rating Area 7,59,230.2642529
MO,Rating Area 7,60,234.2296552
MO,Rating Area 7,61,237.6588506
MO,Rating Area 7,62,239.9093103
MO,Rating Area 7,63,242.7312644
MO,Rating Area 7,64,244.4458621
MO,Rating Area 7,65 and,245.1562069
MO,Rating Area 8,0-20,47.24804598
MO,Rating Area 8,21,174.8185058
MO,Rating Area 8,22,174.8185058
MO,Rating Area 8,23,174.8185058
MO,Rating Area 8,24,174.8185058
MO,Rating Area 8,25,174.9705747
MO,Rating Area 8,26,175.9312644
MO,Rating Area 8,27,176.8491954
MO,Rating Area 8,28,178.3329885
MO,Rating Area 8,29,179.5506897
MO,Rating Area 8,30,180.1591954
MO,Rating Area 8,31,181.0724138
MO,Rating Area 8,32,181.9858621
MO,Rating Area 8,33,182.5562069
MO,Rating Area 8,34,183.1649425
MO,Rating Area 8,35,183.4691954
MO,Rating Area 8,36,183.7736782
MO,Rating Area 8,37,184.078046
MO,Rating Area 8,38,184.3824138
MO,Rating Area 8,39,184.9911494
MO,Rating Area 8,40,185.6001149
MO,Rating Area 8,41,186.5132184
MO,Rating Area 8,42,187.3882759
MO,Rating Area 8,43,188.6057471
MO,Rating Area 8,44,190.1273563
MO,Rating Area 8,45,191.9157471
MO,Rating Area 8,46,194.0466667
MO,Rating Area 8,47,196.4431035
MO,Rating Area 8,48,199.1827586
MO,Rating Area 8,49,201.884023
MO,Rating Area 8,50,204.9277012
MO,Rating Area 8,51,207.9334483
MO,Rating Area 8,52,211.2434483
MO,Rating Area 8,53,214.5917241
MO,Rating Area 8,54,218.2058621
MO,Rating Area 8,55,222.125977
MO,Rating Area 8,56,226.0448276
MO,Rating Area 8,57,230.0018391
MO,Rating Area 8,58,234.2248276
MO,Rating Area 8,59,236.3175862
