State,Final Zip,County Name,RatingAreaID
NC,28114,Rutherford,Rating Area 1
NC,28139,Rutherford,Rating Area 1
NC,28150,Rutherford,Rating Area 1
NC,28160,Rutherford,Rating Area 1
NC,28167,Rutherford,Rating Area 1
NC,28711,Rutherford,Rating Area 1
NC,28720,Rutherford,Rating Area 1
NC,28746,Rutherford,Rating Area 1
NC,28756,Rutherford,Rating Area 1
NC,28318,Sampson,Rating Area 9
NC,28328,Sampson,Rating Area 9
NC,28334,Sampson,Rating Area 9
NC,28341,Sampson,Rating Area 9
NC,28344,Sampson,Rating Area 9
NC,28365,Sampson,Rating Area 9
NC,28366,Sampson,Rating Area 9
NC,28382,Sampson,Rating Area 9
NC,28385,Sampson,Rating Area 9
NC,28393,Sampson,Rating Area 9
NC,28441,Sampson,Rating Area 9
NC,28444,Sampson,Rating Area 9
NC,28447,Sampson,Rating Area 9
NC,28453,Sampson,Rating Area 9
NC,28458,Sampson,Rating Area 9
NC,28478,Sampson,Rating Area 9
NC,28343,Scotland,Rating Area 9
NC,28345,Scotland,Rating Area 9
NC,28351,Scotland,Rating Area 9
NC,28352,Scotland,Rating Area 9
NC,28363,Scotland,Rating Area 9
NC,28364,Scotland,Rating Area 9
NC,28396,Scotland,Rating Area 9
NC,28001,Stanly,Rating Area 4
NC,28009,Stanly,Rating Area 4
NC,28071,Stanly,Rating Area 4
NC,28097,Stanly,Rating Area 4
NC,28107,Stanly,Rating Area 4
NC,28109,Stanly,Rating Area 4
NC,28124,Stanly,Rating Area 4
NC,28127,Stanly,Rating Area 4
NC,28128,Stanly,Rating Area 4
NC,28129,Stanly,Rating Area 4
NC,28137,Stanly,Rating Area 4
NC,28163,Stanly,Rating Area 4
NC,27009,Stokes,Rating Area 6
NC,27016,Stokes,Rating Area 6
NC,27019,Stokes,Rating Area 6
NC,27021,Stokes,Rating Area 6
NC,27022,Stokes,Rating Area 6
NC,27025,Stokes,Rating Area 6
NC,27030,Stokes,Rating Area 6
NC,27041,Stokes,Rating Area 6
NC,27042,Stokes,Rating Area 6
NC,27043,Stokes,Rating Area 6
NC,27045,Stokes,Rating Area 6
NC,27046,Stokes,Rating Area 6
NC,27050,Stokes,Rating Area 6
NC,27052,Stokes,Rating Area 6
NC,27053,Stokes,Rating Area 6
NC,27357,Stokes,Rating Area 6
NC,27007,Surry,Rating Area 6
NC,27017,Surry,Rating Area 6
NC,27024,Surry,Rating Area 6
NC,27030,Surry,Rating Area 6
NC,27041,Surry,Rating Area 6
NC,27043,Surry,Rating Area 6
NC,27047,Surry,Rating Area 6
NC,27053,Surry,Rating Area 6
NC,28621,Surry,Rating Area 6
NC,28676,Surry,Rating Area 6
NC,28683,Surry,Rating Area 6
NC,28702,Swain,Rating Area 1
NC,28713,Swain,Rating Area 1
NC,28719,Swain,Rating Area 1
NC,28771,Swain,Rating Area 1
NC,28789,Swain,Rating Area 1
NC,28708,Transylvania,Rating Area 1
NC,28712,Transylvania,Rating Area 1
NC,28718,Transylvania,Rating Area 1
NC,28739,Transylvania,Rating Area 1
NC,28742,Transylvania,Rating Area 1
NC,28747,Transylvania,Rating Area 1
NC,28766,Transylvania,Rating Area 1
NC,28768,Transylvania,Rating Area 1
NC,28772,Transylvania,Rating Area 1
NC,28774,Transylvania,Rating Area 1
NC,27826,Tyrrell,Rating Area 16
NC,27925,Tyrrell,Rating Area 16
NC,27928,Tyrrell,Rating Area 16
NC,99999,Tyrrell,Rating Area 16
NC,28079,Union,Rating Area 4
NC,28103,Union,Rating Area 4
NC,28104,Union,Rating Area 4
NC,28105,Union,Rating Area 4
NC,28107,Union,Rating Area 4
NC,28108,Union,Rating Area 4
NC,28110,Union,Rating Area 4
NC,28112,Union,Rating Area 4
NC,28133,Union,Rating Area 4
NC,28173,Union,Rating Area 4
NC,28174,Union,Rating Area 4
NC,28227,Union,Rating Area 4
NC,27507,Vance,Rating Area 10
NC,27536,Vance,Rating Area 10
NC,27537,Vance,Rating Area 10
NC,27544,Vance,Rating Area 10
NC,27553,Vance,Rating Area 10
NC,27556,Vance,Rating Area 10
NC,27563,Vance,Rating Area 10
NC,27565,Vance,Rating Area 10
NC,27501,Wake,Rating Area 13
NC,27502,Wake,Rating Area 13
NC,27511,Wake,Rating Area 13
NC,27513,Wake,Rating Area 13
NC,27518,Wake,Rating Area 13
NC,27519,Wake,Rating Area 13
NC,27520,Wake,Rating Area 13
NC,27522,Wake,Rating Area 13
NC,27523,Wake,Rating Area 13
NC,27526,Wake,Rating Area 13
NC,27529,Wake,Rating Area 13
NC,27539,Wake,Rating Area 13
NC,27540,Wake,Rating Area 13
NC,27545,Wake,Rating Area 13
NC,27560,Wake,Rating Area 13
NC,27562,Wake,Rating Area 13
NC,27571,Wake,Rating Area 13
NC,27587,Wake,Rating Area 13
NC,27591,Wake,Rating Area 13
NC,27592,Wake,Rating Area 13
NC,27596,Wake,Rating Area 13
NC,27597,Wake,Rating Area 13
NC,27601,Wake,Rating Area 13
NC,27603,Wake,Rating Area 13
NC,27604,Wake,Rating Area 13
NC,27605,Wake,Rating Area 13
NC,27606,Wake,Rating Area 13
NC,27607,Wake,Rating Area 13
NC,27608,Wake,Rating Area 13
NC,27609,Wake,Rating Area 13
NC,27610,Wake,Rating Area 13
NC,27612,Wake,Rating Area 13
NC,27613,Wake,Rating Area 13
NC,27614,Wake,Rating Area 13
NC,27615,Wake,Rating Area 13
NC,27616,Wake,Rating Area 13
NC,27617,Wake,Rating Area 13
NC,27537,Warren,Rating Area 10
NC,27551,Warren,Rating Area 10
NC,27553,Warren,Rating Area 10
NC,27563,Warren,Rating Area 10
NC,27589,Warren,Rating Area 10
NC,27842,Warren,Rating Area 10
NC,27844,Warren,Rating Area 10
NC,27850,Warren,Rating Area 10
NC,27860,Washington,Rating Area 16
NC,27928,Washington,Rating Area 16
NC,27962,Washington,Rating Area 16
NC,27970,Washington,Rating Area 16
NC,28604,Watauga,Rating Area 3
NC,28605,Watauga,Rating Area 3
NC,28607,Watauga,Rating Area 3
NC,28618,Watauga,Rating Area 3
NC,28645,Watauga,Rating Area 3
NC,28679,Watauga,Rating Area 3
NC,28684,Watauga,Rating Area 3
NC,28692,Watauga,Rating Area 3
NC,28698,Watauga,Rating Area 3
NC,27524,Wayne,Rating Area 14
NC,27530,Wayne,Rating Area 14
NC,27531,Wayne,Rating Area 14
NC,27534,Wayne,Rating Area 14
NC,27542,Wayne,Rating Area 14
NC,27569,Wayne,Rating Area 14
NC,27830,Wayne,Rating Area 14
NC,27863,Wayne,Rating Area 14
NC,27883,Wayne,Rating Area 14
NC,28333,Wayne,Rating Area 14
NC,28365,Wayne,Rating Area 14
NC,28551,Wayne,Rating Area 14
NC,28578,Wayne,Rating Area 14
NC,27020,Wilkes,Rating Area 3
NC,28606,Wilkes,Rating Area 3
NC,28618,Wilkes,Rating Area 3
NC,28621,Wilkes,Rating Area 3
NC,28624,Wilkes,Rating Area 3
NC,28635,Wilkes,Rating Area 3
NC,28642,Wilkes,Rating Area 3
NC,28644,Wilkes,Rating Area 3
NC,28649,Wilkes,Rating Area 3
NC,28651,Wilkes,Rating Area 3
NC,28654,Wilkes,Rating Area 3
NC,28659,Wilkes,Rating Area 3
NC,28665,Wilkes,Rating Area 3
NC,28669,Wilkes,Rating Area 3
NC,28670,Wilkes,Rating Area 3
NC,28676,Wilkes,Rating Area 3
NC,28683,Wilkes,Rating Area 3
NC,28685,Wilkes,Rating Area 3
NC,28689,Wilkes,Rating Area 3
NC,28694,Wilkes,Rating Area 3
NC,28697,Wilkes,Rating Area 3
NC,27542,Wilson,Rating Area 14
NC,27557,Wilson,Rating Area 14
NC,27803,Wilson,Rating Area 14
NC,27807,Wilson,Rating Area 14
NC,27813,Wilson,Rating Area 14
NC,27822,Wilson,Rating Area 14
NC,27829,Wilson,Rating Area 14
NC,27830,Wilson,Rating Area 14
NC,27851,Wilson,Rating Area 14
NC,27852,Wilson,Rating Area 14
NC,27873,Wilson,Rating Area 14
NC,27878,Wilson,Rating Area 14
NC,27880,Wilson,Rating Area 14
NC,27883,Wilson,Rating Area 14
NC,27888,Wilson,Rating Area 14
NC,27893,Wilson,Rating Area 14
NC,27896,Wilson,Rating Area 14
NC,27011,Yadkin,Rating Area 6
NC,27018,Yadkin,Rating Area 6
NC,27020,Yadkin,Rating Area 6
NC,27055,Yadkin,Rating Area 6
NC,28642,Yadkin,Rating Area 6
NC,28689,Yadkin,Rating Area 6
NC,28714,Yancey,Rating Area 1
NC,28740,Yancey,Rating Area 1
NC,28754,Yancey,Rating Area 1
NC,28777,Yancey,Rating Area 1
ND,57638,Adams,Rating Area 4
ND,58562,Adams,Rating Area 4
ND,58639,Adams,Rating Area 4
ND,58646,Adams,Rating Area 4
ND,58649,Adams,Rating Area 4
ND,58650,Adams,Rating Area 4
ND,58027,Barnes,Rating Area 4
ND,58031,Barnes,Rating Area 4
ND,58046,Barnes,Rating Area 4
ND,58049,Barnes,Rating Area 4
ND,58056,Barnes,Rating Area 4
ND,58062,Barnes,Rating Area 4
ND,58063,Barnes,Rating Area 4
ND,58064,Barnes,Rating Area 4
ND,58065,Barnes,Rating Area 4
ND,58071,Barnes,Rating Area 4
ND,58072,Barnes,Rating Area 4
ND,58429,Barnes,Rating Area 4
ND,58461,Barnes,Rating Area 4
ND,58466,Barnes,Rating Area 4
ND,58479,Barnes,Rating Area 4
ND,58480,Barnes,Rating Area 4
ND,58481,Barnes,Rating Area 4
ND,58492,Barnes,Rating Area 4
ND,58497,Barnes,Rating Area 4
ND,58301,Benson,Rating Area 4
ND,58325,Benson,Rating Area 4
ND,58332,Benson,Rating Area 4
ND,58335,Benson,Rating Area 4
ND,58341,Benson,Rating Area 4
ND,58343,Benson,Rating Area 4
ND,58346,Benson,Rating Area 4
ND,58348,Benson,Rating Area 4
ND,58351,Benson,Rating Area 4
ND,58357,Benson,Rating Area 4
ND,58368,Benson,Rating Area 4
ND,58370,Benson,Rating Area 4
ND,58374,Benson,Rating Area 4
ND,58379,Benson,Rating Area 4
ND,58380,Benson,Rating Area 4
ND,58381,Benson,Rating Area 4
ND,58386,Benson,Rating Area 4
ND,58620,Billings,Rating Area 4
ND,58622,Billings,Rating Area 4
ND,58627,Billings,Rating Area 4
ND,58634,Billings,Rating Area 4
ND,58642,Billings,Rating Area 4
ND,58645,Billings,Rating Area 4
ND,58318,Bottineau,Rating Area 4
ND,58329,Bottineau,Rating Area 4
ND,58384,Bottineau,Rating Area 4
ND,58711,Bottineau,Rating Area 4
ND,58740,Bottineau,Rating Area 4
ND,58748,Bottineau,Rating Area 4
ND,58750,Bottineau,Rating Area 4
ND,58760,Bottineau,Rating Area 4
ND,58761,Bottineau,Rating Area 4
ND,58762,Bottineau,Rating Area 4
ND,58782,Bottineau,Rating Area 4
ND,58783,Bottineau,Rating Area 4
ND,58789,Bottineau,Rating Area 4
ND,58793,Bottineau,Rating Area 4
ND,58623,Bowman,Rating Area 4
ND,58643,Bowman,Rating Area 4
ND,58649,Bowman,Rating Area 4
ND,58651,Bowman,Rating Area 4
ND,58653,Bowman,Rating Area 4
ND,58721,Burke,Rating Area 4
ND,58727,Burke,Rating Area 4
ND,58737,Burke,Rating Area 4
ND,58746,Burke,Rating Area 4
ND,58752,Burke,Rating Area 4
ND,58755,Burke,Rating Area 4
ND,58772,Burke,Rating Area 4
ND,58773,Burke,Rating Area 4
ND,58784,Burke,Rating Area 4
ND,58477,Burleigh,Rating Area 1
ND,58494,Burleigh,Rating Area 1
ND,58501,Burleigh,Rating Area 1
ND,58503,Burleigh,Rating Area 1
ND,58504,Burleigh,Rating Area 1
ND,58505,Burleigh,Rating Area 1
ND,58521,Burleigh,Rating Area 1
ND,58532,Burleigh,Rating Area 1
ND,58558,Burleigh,Rating Area 1
ND,58560,Burleigh,Rating Area 1
ND,58572,Burleigh,Rating Area 1
ND,58579,Burleigh,Rating Area 1
ND,58002,Cass,Rating Area 2
ND,58004,Cass,Rating Area 2
ND,58005,Cass,Rating Area 2
ND,58006,Cass,Rating Area 2
ND,58007,Cass,Rating Area 2
ND,58011,Cass,Rating Area 2
ND,58012,Cass,Rating Area 2
ND,58021,Cass,Rating Area 2
ND,58027,Cass,Rating Area 2
ND,58029,Cass,Rating Area 2
ND,58031,Cass,Rating Area 2
ND,58035,Cass,Rating Area 2
ND,58036,Cass,Rating Area 2
ND,58038,Cass,Rating Area 2
ND,58042,Cass,Rating Area 2
ND,58046,Cass,Rating Area 2
ND,58047,Cass,Rating Area 2
ND,58048,Cass,Rating Area 2
ND,58051,Cass,Rating Area 2
ND,58052,Cass,Rating Area 2
ND,58059,Cass,Rating Area 2
ND,58064,Cass,Rating Area 2
ND,58071,Cass,Rating Area 2
ND,58078,Cass,Rating Area 2
ND,58079,Cass,Rating Area 2
ND,58102,Cass,Rating Area 2
ND,58103,Cass,Rating Area 2
ND,58104,Cass,Rating Area 2
ND,58105,Cass,Rating Area 2
ND,58227,Cavalier,Rating Area 4
ND,58229,Cavalier,Rating Area 4
ND,58239,Cavalier,Rating Area 4
ND,58249,Cavalier,Rating Area 4
ND,58260,Cavalier,Rating Area 4
ND,58269,Cavalier,Rating Area 4
ND,58281,Cavalier,Rating Area 4
ND,58282,Cavalier,Rating Area 4
ND,58311,Cavalier,Rating Area 4
ND,58323,Cavalier,Rating Area 4
ND,58338,Cavalier,Rating Area 4
ND,58352,Cavalier,Rating Area 4
ND,58355,Cavalier,Rating Area 4
ND,58372,Cavalier,Rating Area 4
ND,58377,Cavalier,Rating Area 4
ND,58413,Dickey,Rating Area 4
ND,58433,Dickey,Rating Area 4
ND,58436,Dickey,Rating Area 4
ND,58439,Dickey,Rating Area 4
ND,58441,Dickey,Rating Area 4
ND,58456,Dickey,Rating Area 4
ND,58458,Dickey,Rating Area 4
ND,58474,Dickey,Rating Area 4
ND,58730,Divide,Rating Area 4
ND,58755,Divide,Rating Area 4
ND,58765,Divide,Rating Area 4
ND,58795,Divide,Rating Area 4
ND,58830,Divide,Rating Area 4
ND,58833,Divide,Rating Area 4
ND,58844,Divide,Rating Area 4
ND,58845,Divide,Rating Area 4
ND,58856,Divide,Rating Area 4
ND,59275,Divide,Rating Area 4
ND,58601,Dunn,Rating Area 4
ND,58625,Dunn,Rating Area 4
ND,58626,Dunn,Rating Area 4
ND,58630,Dunn,Rating Area 4
ND,58636,Dunn,Rating Area 4
ND,58638,Dunn,Rating Area 4
ND,58640,Dunn,Rating Area 4
ND,58642,Dunn,Rating Area 4
ND,58652,Dunn,Rating Area 4
ND,58656,Dunn,Rating Area 4
ND,58757,Dunn,Rating Area 4
ND,58854,Dunn,Rating Area 4
ND,58356,Eddy,Rating Area 4
ND,58374,Eddy,Rating Area 4
ND,58380,Eddy,Rating Area 4
ND,58381,Eddy,Rating Area 4
ND,58421,Eddy,Rating Area 4
ND,58445,Eddy,Rating Area 4
ND,58464,Eddy,Rating Area 4
ND,57648,Emmons,Rating Area 4
ND,58524,Emmons,Rating Area 4
ND,58542,Emmons,Rating Area 4
ND,58544,Emmons,Rating Area 4
ND,58549,Emmons,Rating Area 4
ND,58552,Emmons,Rating Area 4
ND,58573,Emmons,Rating Area 4
ND,58356,Foster,Rating Area 4
ND,58421,Foster,Rating Area 4
ND,58443,Foster,Rating Area 4
ND,58445,Foster,Rating Area 4
ND,58455,Foster,Rating Area 4
ND,58464,Foster,Rating Area 4
ND,58484,Foster,Rating Area 4
ND,58621,Golden Valley,Rating Area 4
ND,58632,Golden Valley,Rating Area 4
ND,58645,Golden Valley,Rating Area 4
ND,58654,Golden Valley,Rating Area 4
ND,56744,Grand Forks,Rating Area 3
ND,58201,Grand Forks,Rating Area 3
ND,58202,Grand Forks,Rating Area 3
ND,58203,Grand Forks,Rating Area 3
ND,58204,Grand Forks,Rating Area 3
ND,58205,Grand Forks,Rating Area 3
ND,58212,Grand Forks,Rating Area 3
ND,58214,Grand Forks,Rating Area 3
ND,58228,Grand Forks,Rating Area 3
ND,58231,Grand Forks,Rating Area 3
ND,58233,Grand Forks,Rating Area 3
ND,58235,Grand Forks,Rating Area 3
ND,58240,Grand Forks,Rating Area 3
ND,58244,Grand Forks,Rating Area 3
ND,58251,Grand Forks,Rating Area 3
ND,58256,Grand Forks,Rating Area 3
ND,58258,Grand Forks,Rating Area 3
ND,58261,Grand Forks,Rating Area 3
ND,58266,Grand Forks,Rating Area 3
ND,58267,Grand Forks,Rating Area 3
ND,58275,Grand Forks,Rating Area 3
ND,58278,Grand Forks,Rating Area 3
ND,57638,Grant,Rating Area 4
ND,57645,Grant,Rating Area 4
ND,57660,Grant,Rating Area 4
ND,58520,Grant,Rating Area 4
ND,58529,Grant,Rating Area 4
ND,58533,Grant,Rating Area 4
ND,58535,Grant,Rating Area 4
ND,58562,Grant,Rating Area 4
ND,58564,Grant,Rating Area 4
ND,58569,Grant,Rating Area 4
ND,58631,Grant,Rating Area 4
ND,58638,Grant,Rating Area 4
ND,58056,Griggs,Rating Area 4
ND,58212,Griggs,Rating Area 4
ND,58416,Griggs,Rating Area 4
ND,58425,Griggs,Rating Area 4
ND,58429,Griggs,Rating Area 4
ND,58448,Griggs,Rating Area 4
ND,58452,Griggs,Rating Area 4
ND,58464,Griggs,Rating Area 4
ND,58484,Griggs,Rating Area 4
ND,58492,Griggs,Rating Area 4
ND,58562,Hettinger,Rating Area 4
ND,58646,Hettinger,Rating Area 4
ND,58647,Hettinger,Rating Area 4
ND,58649,Hettinger,Rating Area 4
ND,58650,Hettinger,Rating Area 4
ND,58418,Kidder,Rating Area 4
ND,58423,Kidder,Rating Area 4
ND,58428,Kidder,Rating Area 4
ND,58467,Kidder,Rating Area 4
ND,58475,Kidder,Rating Area 4
ND,58478,Kidder,Rating Area 4
ND,58482,Kidder,Rating Area 4
ND,58483,Kidder,Rating Area 4
ND,58487,Kidder,Rating Area 4
ND,58488,Kidder,Rating Area 4
ND,58524,Kidder,Rating Area 4
ND,58532,Kidder,Rating Area 4
ND,58549,Kidder,Rating Area 4
ND,58049,LaMoure,Rating Area 4
ND,58415,LaMoure,Rating Area 4
ND,58431,LaMoure,Rating Area 4
ND,58433,LaMoure,Rating Area 4
ND,58454,LaMoure,Rating Area 4
ND,58456,LaMoure,Rating Area 4
ND,58458,LaMoure,Rating Area 4
ND,58461,LaMoure,Rating Area 4
ND,58466,LaMoure,Rating Area 4
ND,58472,LaMoure,Rating Area 4
ND,58490,LaMoure,Rating Area 4
ND,58440,Logan,Rating Area 4
ND,58442,Logan,Rating Area 4
ND,58460,Logan,Rating Area 4
ND,58483,Logan,Rating Area 4
ND,58495,Logan,Rating Area 4
ND,58549,Logan,Rating Area 4
ND,58561,Logan,Rating Area 4
ND,58368,McHenry,Rating Area 4
ND,58384,McHenry,Rating Area 4
ND,58710,McHenry,Rating Area 4
ND,58712,McHenry,Rating Area 4
ND,58713,McHenry,Rating Area 4
ND,58723,McHenry,Rating Area 4
ND,58731,McHenry,Rating Area 4
ND,58736,McHenry,Rating Area 4
ND,58741,McHenry,Rating Area 4
ND,58744,McHenry,Rating Area 4
ND,58748,McHenry,Rating Area 4
ND,58762,McHenry,Rating Area 4
ND,58768,McHenry,Rating Area 4
ND,58778,McHenry,Rating Area 4
ND,58788,McHenry,Rating Area 4
ND,58789,McHenry,Rating Area 4
ND,58790,McHenry,Rating Area 4
ND,58792,McHenry,Rating Area 4
ND,58413,McIntosh,Rating Area 4
ND,58440,McIntosh,Rating Area 4
ND,58456,McIntosh,Rating Area 4
ND,58460,McIntosh,Rating Area 4
ND,58495,McIntosh,Rating Area 4
ND,58581,McIntosh,Rating Area 4
ND,58634,McKenzie,Rating Area 4
ND,58757,McKenzie,Rating Area 4
ND,58763,McKenzie,Rating Area 4
ND,58801,McKenzie,Rating Area 4
ND,58831,McKenzie,Rating Area 4
ND,58835,McKenzie,Rating Area 4
ND,58838,McKenzie,Rating Area 4
ND,58847,McKenzie,Rating Area 4
ND,58854,McKenzie,Rating Area 4
ND,59221,McKenzie,Rating Area 4
ND,59270,McKenzie,Rating Area 4
ND,58531,McLean,Rating Area 4
ND,58540,McLean,Rating Area 4
ND,58559,McLean,Rating Area 4
ND,58565,McLean,Rating Area 4
ND,58575,McLean,Rating Area 4
ND,58576,McLean,Rating Area 4
ND,58577,McLean,Rating Area 4
ND,58579,McLean,Rating Area 4
ND,58716,McLean,Rating Area 4
ND,58723,McLean,Rating Area 4
ND,58735,McLean,Rating Area 4
ND,58759,McLean,Rating Area 4
ND,58763,McLean,Rating Area 4
ND,58770,McLean,Rating Area 4
ND,58771,McLean,Rating Area 4
ND,58775,McLean,Rating Area 4
ND,58778,McLean,Rating Area 4
ND,58779,McLean,Rating Area 4
ND,58523,Mercer,Rating Area 4
ND,58541,Mercer,Rating Area 4
ND,58545,Mercer,Rating Area 4
ND,58571,Mercer,Rating Area 4
ND,58580,Mercer,Rating Area 4
ND,58625,Mercer,Rating Area 4
ND,58631,Mercer,Rating Area 4
ND,58636,Mercer,Rating Area 4
ND,58638,Mercer,Rating Area 4
ND,58520,Morton,Rating Area 1
ND,58535,Morton,Rating Area 1
ND,58554,Morton,Rating Area 1
ND,58563,Morton,Rating Area 1
ND,58566,Morton,Rating Area 1
ND,58570,Morton,Rating Area 1
ND,58631,Morton,Rating Area 1
ND,58638,Morton,Rating Area 1
ND,58718,Mountrail,Rating Area 4
ND,58734,Mountrail,Rating Area 4
ND,58756,Mountrail,Rating Area 4
ND,58763,Mountrail,Rating Area 4
ND,58769,Mountrail,Rating Area 4
ND,58770,Mountrail,Rating Area 4
ND,58771,Mountrail,Rating Area 4
ND,58773,Mountrail,Rating Area 4
ND,58776,Mountrail,Rating Area 4
ND,58784,Mountrail,Rating Area 4
ND,58794,Mountrail,Rating Area 4
ND,58852,Mountrail,Rating Area 4
ND,58212,Nelson,Rating Area 4
ND,58224,Nelson,Rating Area 4
ND,58254,Nelson,Rating Area 4
ND,58259,Nelson,Rating Area 4
ND,58266,Nelson,Rating Area 4
ND,58272,Nelson,Rating Area 4
ND,58321,Nelson,Rating Area 4
ND,58344,Nelson,Rating Area 4
ND,58361,Nelson,Rating Area 4
ND,58380,Nelson,Rating Area 4
ND,58523,Oliver,Rating Area 4
ND,58530,Oliver,Rating Area 4
ND,58545,Oliver,Rating Area 4
ND,58554,Oliver,Rating Area 4
ND,58563,Oliver,Rating Area 4
ND,58571,Oliver,Rating Area 4
ND,58216,Pembina,Rating Area 4
ND,58220,Pembina,Rating Area 4
ND,58222,Pembina,Rating Area 4
ND,58225,Pembina,Rating Area 4
ND,58227,Pembina,Rating Area 4
ND,58238,Pembina,Rating Area 4
ND,58241,Pembina,Rating Area 4
ND,58243,Pembina,Rating Area 4
ND,58262,Pembina,Rating Area 4
ND,58265,Pembina,Rating Area 4
ND,58271,Pembina,Rating Area 4
ND,58276,Pembina,Rating Area 4
ND,58282,Pembina,Rating Area 4
ND,58332,Pierce,Rating Area 4
ND,58341,Pierce,Rating Area 4
ND,58368,Pierce,Rating Area 4
ND,58384,Pierce,Rating Area 4
ND,58385,Pierce,Rating Area 4
ND,58386,Pierce,Rating Area 4
ND,58710,Pierce,Rating Area 4
ND,58758,Pierce,Rating Area 4
ND,58788,Pierce,Rating Area 4
ND,58229,Ramsey,Rating Area 4
ND,58301,Ramsey,Rating Area 4
ND,58321,Ramsey,Rating Area 4
ND,58325,Ramsey,Rating Area 4
ND,58327,Ramsey,Rating Area 4
ND,58330,Ramsey,Rating Area 4
ND,58338,Ramsey,Rating Area 4
ND,58344,Ramsey,Rating Area 4
ND,58345,Ramsey,Rating Area 4
ND,58351,Ramsey,Rating Area 4
ND,58362,Ramsey,Rating Area 4
ND,58377,Ramsey,Rating Area 4
ND,58382,Ramsey,Rating Area 4
ND,58027,Ransom,Rating Area 4
ND,58033,Ransom,Rating Area 4
ND,58049,Ransom,Rating Area 4
ND,58052,Ransom,Rating Area 4
ND,58054,Ransom,Rating Area 4
ND,58057,Ransom,Rating Area 4
ND,58060,Ransom,Rating Area 4
ND,58062,Ransom,Rating Area 4
ND,58068,Ransom,Rating Area 4
ND,58069,Ransom,Rating Area 4
ND,58490,Ransom,Rating Area 4
ND,58718,Renville,Rating Area 4
ND,58725,Renville,Rating Area 4
ND,58734,Renville,Rating Area 4
ND,58740,Renville,Rating Area 4
ND,58746,Renville,Rating Area 4
ND,58750,Renville,Rating Area 4
ND,58761,Renville,Rating Area 4
ND,58782,Renville,Rating Area 4
ND,58787,Renville,Rating Area 4
ND,58001,Richland,Rating Area 4
ND,58008,Richland,Rating Area 4
ND,58015,Richland,Rating Area 4
ND,58018,Richland,Rating Area 4
ND,58030,Richland,Rating Area 4
ND,58041,Richland,Rating Area 4
ND,58047,Richland,Rating Area 4
ND,58051,Richland,Rating Area 4
ND,58052,Richland,Rating Area 4
ND,58053,Richland,Rating Area 4
ND,58057,Richland,Rating Area 4
ND,58058,Richland,Rating Area 4
ND,58061,Richland,Rating Area 4
ND,58075,Richland,Rating Area 4
ND,58076,Richland,Rating Area 4
ND,58077,Richland,Rating Area 4
ND,58081,Richland,Rating Area 4
ND,58316,Rolette,Rating Area 4
ND,58329,Rolette,Rating Area 4
ND,58353,Rolette,Rating Area 4
ND,58363,Rolette,Rating Area 4
ND,58366,Rolette,Rating Area 4
ND,58367,Rolette,Rating Area 4
ND,58369,Rolette,Rating Area 4
ND,58384,Rolette,Rating Area 4
ND,58385,Rolette,Rating Area 4
ND,58013,Sargent,Rating Area 4
ND,58017,Sargent,Rating Area 4
ND,58032,Sargent,Rating Area 4
ND,58040,Sargent,Rating Area 4
ND,58043,Sargent,Rating Area 4
ND,58053,Sargent,Rating Area 4
ND,58060,Sargent,Rating Area 4
ND,58067,Sargent,Rating Area 4
ND,58069,Sargent,Rating Area 4
ND,58474,Sargent,Rating Area 4
ND,58341,Sheridan,Rating Area 4
ND,58430,Sheridan,Rating Area 4
ND,58444,Sheridan,Rating Area 4
ND,58463,Sheridan,Rating Area 4
ND,58559,Sheridan,Rating Area 4
ND,58710,Sheridan,Rating Area 4
ND,58723,Sheridan,Rating Area 4
ND,58736,Sheridan,Rating Area 4
ND,58758,Sheridan,Rating Area 4
ND,57638,Sioux,Rating Area 4
ND,57641,Sioux,Rating Area 4
ND,57642,Sioux,Rating Area 4
ND,57645,Sioux,Rating Area 4
ND,57660,Sioux,Rating Area 4
ND,58528,Sioux,Rating Area 4
ND,58538,Sioux,Rating Area 4
ND,58568,Sioux,Rating Area 4
ND,58570,Sioux,Rating Area 4
ND,58620,Slope,Rating Area 4
ND,58623,Slope,Rating Area 4
ND,58643,Slope,Rating Area 4
ND,58647,Slope,Rating Area 4
ND,58651,Slope,Rating Area 4
ND,58653,Slope,Rating Area 4
ND,58654,Slope,Rating Area 4
ND,58601,Stark,Rating Area 4
ND,58622,Stark,Rating Area 4
ND,58630,Stark,Rating Area 4
ND,58638,Stark,Rating Area 4
ND,58641,Stark,Rating Area 4
ND,58647,Stark,Rating Area 4
ND,58652,Stark,Rating Area 4
ND,58655,Stark,Rating Area 4
ND,58656,Stark,Rating Area 4
ND,58016,Steele,Rating Area 4
ND,58035,Steele,Rating Area 4
ND,58046,Steele,Rating Area 4
ND,58056,Steele,Rating Area 4
ND,58064,Steele,Rating Area 4
ND,58212,Steele,Rating Area 4
ND,58230,Steele,Rating Area 4
ND,58240,Steele,Rating Area 4
ND,58267,Steele,Rating Area 4
ND,58274,Steele,Rating Area 4
ND,58277,Steele,Rating Area 4
ND,58401,Stutsman,Rating Area 4
ND,58402,Stutsman,Rating Area 4
ND,58405,Stutsman,Rating Area 4
ND,58420,Stutsman,Rating Area 4
ND,58421,Stutsman,Rating Area 4
ND,58424,Stutsman,Rating Area 4
ND,58426,Stutsman,Rating Area 4
ND,58442,Stutsman,Rating Area 4
